CpG_Site	Coefficient	Mean_Beta_Value
cg20322193	0.305479734091414	0.2931249740105491
cg09990446	-4.37575770807733	0.1433174635036577
cg21867345	1.24574626129147	0.1657670573427474
cg05598363	-0.334987874839932	0.1461966534522203
cg05700079	0.647818157480828	0.2254282249347381
cg14603031	-0.072342486672875	0.2453524041874956
cg16691087	-0.703075346152318	0.5060487196685802
cg12136950	0.603230437470671	0.5942372224783941
cg09868768	0.547834751463116	0.477084317909548
cg10386431	0.110677841414065	0.511475318233976
cg11826475	-0.0919826702817561	0.254038876737693
cg15769343	0.210702753511091	0.4583150267218713
cg14616345	-0.739440762708793	0.4703883141126274
cg12451153	0.329517328649198	0.0644515387881892
cg13663218	-1.31802691797014	0.1402869219185674
cg14243817	0.227871811926045	0.4883047026960257
cg02796545	2.6809276511888	0.1157177687661511
cg06819923	-2.28531983379645	0.5061932141470585
cg02250764	-0.429258520069322	0.4090323146904899
cg17431952	1.43990760495365	0.5899780782484758
cg22434594	1.81122510395152	0.4135856399943752
cg13036702	0.689009650905178	0.7630113417259338
cg22796704	-1.66469381751612	0.491929371535873
cg25706281	-0.290209414468934	0.3151660432351363
cg13746740	0.000853652174507	0.2068987792400551
cg22928637	0.0312319700835562	0.667903026245773
cg04273422	-0.595173276955731	0.131488986652321
cg22897224	0.183384723555451	0.6023760313902363
cg03801286	-0.297137123358777	0.2990548992157611
cg03743982	-0.708434834878484	0.3769708685874061
cg23009419	-0.325027549611065	0.4010211386561125
cg23233742	-0.242318323280257	0.5715070729354462
cg19663246	-0.966623312036497	0.4655494323766796
cg06430220	0.106472241838995	0.3549177442059675
cg12194745	-0.0244882618299668	0.501485142818099
cg14209784	-3.42916918147852	0.6335896154082195
cg07657357	0.317824915802997	0.503475345745112
cg03960811	0.833562456726583	0.4804516204562776
cg23836737	-0.347588100159664	0.2716072355789202
cg20228731	0.0563526182323172	0.4716175870067938
cg05552874	0.332586751747651	0.5211299820752583
cg04581938	-0.394987669484649	0.0875746234121302
cg26332926	-0.0405155201225576	0.1709254226435249
cg15112910	-0.640431130581696	0.4625460026871236
cg16926102	-1.36332414555788	0.3111701761531058
cg20097219	0.368501501605575	0.7585575206453148
cg22793142	-3.23561338105191	0.7200612675498644
cg09203490	-0.477114628576622	0.2216434320276638
cg16619991	-0.0785818264347398	0.4270944234902471
cg03467555	0.800412485082631	0.4037539035393831
cg19728051	0.128521452374834	0.6364376368107748
cg00431114	-0.0933764188268241	0.4233351545380501
cg18867659	0.43459227319621	0.0613479233498979
cg11550064	-0.0581981945714002	0.4969791264040004
cg11647493	-0.47864947955204	0.4513398190245377
cg03231163	1.24146297901603	0.0838134500213866
cg00751072	-0.093990485907802	0.2150691284995385
cg08397927	-1.10829170059599	0.1406105780777748
cg07940585	-0.339505019048254	0.1758352334129346
cg13161901	0.241309353563574	0.5140292060817079
cg17466510	0.0178563468007596	0.5706295578282559
cg17518710	0.180330484793685	0.187659036386326
cg00639635	-1.44576158305638	0.4756353865486741
cg22407942	0.245396102615887	0.2184278246575456
cg13491731	0.167778179093381	0.4365057426920696
cg07787614	-0.139908209497261	0.3730589978634584
cg08951051	0.0309231364717597	0.3859953962080751
cg08909806	-1.09889868251157	0.1190322149599989
cg08961664	0.0837396343442641	0.4321255022846392
cg07254032	1.35444697024753	0.2019871791115513
cg26470501	-0.229701044855531	0.4354095697917026
cg24160243	0.0796482515204485	0.5022644002148723
cg20012366	2.29872138061793	0.4117127299968717
cg01542719	-1.21987301338382	0.6747383730571825
cg27665659	-0.520687011642867	0.0482090533500331
cg19343530	0.389541113413937	0.0742252915200123
cg22736354	1.83929577067191	0.2215462135337009
cg00178249	0.178343894625505	0.1652201564805119
cg04427651	-0.0964471231636096	0.3502001177814762
cg16545743	0.38350816447666	0.523209768350497
cg01606885	-1.69232016570106	0.6937593117283487
cg00858599	-1.04425537553916	0.1132469115083063
cg13460409	0.384333834354114	0.2488695398345405
cg05812089	0.0430473142658469	0.2721081520534442
cg01124546	-0.114820369509534	0.4078356889067333
cg03766264	0.186746361171222	0.3328490126960304
cg10981464	0.304573896234863	0.1588271124460064
cg27640316	0.129845845819917	0.4816722017678647
cg02606403	0.371055185086585	0.1175553579095747
cg22156456	-0.160901022958322	0.1715183851369708
cg12606396	-1.22144706052382	0.0930999017822639
cg04582254	0.236377485030135	0.4315417525333097
cg14992524	0.252074461163102	0.453828138628712
cg14836555	-2.1083792200723	0.2741330527212313
cg12003483	-1.92730082296223	0.0807448823805781
cg07267845	0.831159764716718	0.6514410113909757
cg19499581	-0.837330738992911	0.5687202639876544
cg01960979	-2.06298816512529	0.7531130714363556
cg04500896	1.5897927584125	0.4688321392999185
cg24099956	-1.8980029883346	0.495176130606115
cg10099758	-0.113386212352137	0.2505714482066905
cg04354805	-0.716706947690556	0.0904705697462914
cg10159215	-1.11833807902471	0.0648273771845886
cg00232500	0.106582123951461	0.665228389957467
cg20584732	-0.150562286049926	0.2156328784459636
cg08088161	1.02125009010144	0.2171961785392912
cg12068124	-0.966371110912398	0.1334265132698789
cg16255583	-0.154698960999721	0.502749304219146
cg12373771	0.364231372610346	0.1380827984057091
cg13620631	-0.244497256393693	0.1480896613568648
cg08018825	0.38957871381296	0.1761182175888748
cg27427318	0.0318683921649405	0.4050547108700358
cg07629125	0.043553159187253	0.5739191152962791
cg08334899	-0.594138752521781	0.1342771999074501
cg27418217	-0.171613257912338	0.2370338982943082
cg24601559	-0.676699039987891	0.5375305097702033
cg02977443	0.917789154141206	0.6846008796128814
cg11155924	-0.116776182610282	0.1309850994863457
cg27589809	-3.30945406373837	0.6076566889804735
cg22197050	2.10829065575085	0.1479977957956708
cg17206772	-0.0039734158280077	0.4381196057144033
cg02983424	0.629949538935887	0.1704180770002676
cg16001165	-0.275667622153676	0.5148573625240679
cg22488164	-0.290402549113772	0.6026657352078997
cg06458239	0.417020691235613	0.1057420982127655
cg00459119	0.0303054720770601	0.6716758903703497
cg22517995	0.809844878243355	0.1247698786966546
cg25642315	0.476526550143963	0.5781338492918122
cg15233611	-0.815032674453828	0.3863561597577017
cg09528056	-0.251700669960219	0.1411159645349968
cg06469895	-0.0951076666841421	0.4500170735750686
cg16204414	0.568951136572054	0.7101634160387197
cg22965561	0.37055276689045	0.3213576878968452
cg19261810	0.230702127489292	0.3983161520488588
cg00690609	-0.0935593567090573	0.1845578861690947
cg01154445	-0.275002728474703	0.1381959092084647
cg27021512	-0.430022189012083	0.242523970229692
cg09082287	1.04918474045117	0.1415264553500046
cg00463859	-2.63064236257901	0.620775257919367
cg13029847	2.21863503904837	0.0711889414269068
cg05915866	-0.833750304848296	0.3021106509337586
cg04431935	-0.269272931613569	0.4155523135040909
cg08499881	-0.0032932058350527	0.3165521247287974
cg03773862	0.672197409825323	0.733148448364642
cg21513385	-1.35728905116547	0.102799269188214
cg16717122	1.23355451442948	0.182224942117257
cg15946337	0.0908332456480673	0.5546562865840481
cg19396666	0.122797097212421	0.4881779900573164
cg00748589	1.95645298798947	0.1984722059185582
cg06829584	-0.664246969202837	0.4376232697854662
cg16852483	0.766544715946728	0.5760774215989615
cg02088673	-0.56722465779989	0.5215553718829415
cg15603896	0.0215212517580161	0.2930707237270159
cg27167601	-0.973606933218902	0.1092884060223488
cg10257332	-2.32367856693662	0.5118128310818246
cg19056004	-0.502900911662188	0.4031054007640245
cg00144186	0.0130429748761394	0.0973437634592861
cg24714905	0.430922608085138	0.1517696498459729
cg24496666	-0.302335260711032	0.0760290464525862
cg04105923	-1.22320340585591	0.2623499815184123
cg10636297	0.773644781350258	0.4622146356019092
cg24281777	0.215055772029157	0.6864999854206877
cg00472520	-0.0914548311262587	0.5476316664684098
cg10525394	1.5045765267338	0.6126548587761576
cg11653233	1.52460714893672	0.302385760073115
cg18832152	-0.0874133411035182	0.1184740907910511
cg01264729	-0.60791087832493	0.5601380837060791
cg07211259	-0.406804248252128	0.1727232039903191
cg08006309	0.813907107401692	0.5423487306532928
cg25386151	-3.60038314041953	0.1092551034255669
cg06933384	0.493860061689662	0.1430998514589523
cg16764848	0.296318015219912	0.5886561474421627
cg16054275	-0.596339990260434	0.3411659089723525
cg03725309	-1.37772521934197	0.148334796695712
cg06405563	-0.409572903001875	0.3959837262644199
cg03254146	0.0480840454609405	0.6102518559960334
cg16180082	-0.226917891059853	0.259441913846368
cg09298818	0.10807995725266	0.2879704467219097
cg09642020	-1.12381737004089	0.3894919921185438
cg01352586	0.95713155855705	0.0817421435171212
cg01433297	0.119460311602258	0.6433814633079715
cg21943117	-0.330824692751692	0.4043365985138116
cg12833018	1.34445998143278	0.3516327950284298
cg16540789	-0.20250088100894	0.4534665623285545
cg19147415	0.681141210892214	0.1065484782096207
cg18735473	-0.135403007928167	0.3431146586751474
cg05816193	-0.06505295584084	0.3529192009521804
cg24698655	0.768822928403089	0.1920104653204083
cg13243168	0.0003311624401764	0.6518013082411316
cg06640584	-0.40907979139263	0.0837921131084007
cg12524640	0.287435713198114	0.682235300655992
cg12080831	0.0167859545648161	0.3420809245325454
cg03473532	-4.57163443356901	0.6634452515664448
cg17501982	-0.837943241528501	0.6542998547051437
cg04421973	-1.30462111088263	0.0729389990990677
cg20234855	0.278180469225036	0.4178179152383573
cg02914652	-0.217298825633567	0.3703638314203474
cg07062476	0.110876322535521	0.1035685873954922
cg07374224	0.818049822124465	0.5456459893571948
cg20652899	0.139253442957975	0.5561115769809001
cg14334350	0.18242820202359	0.5726792499127518
cg11769332	-1.29052116578329	0.0954277702919504
cg19589396	0.900454012927174	0.6047166983928999
cg18480675	-0.294786439314423	0.5793334137850803
cg00381131	0.129317553671874	0.0972439500852107
cg06068163	-0.0046156861041384	0.772700532500762
cg06526721	-0.140529176102339	0.2670455827928515
cg09881842	-0.0441479773097787	0.6577960094885793
cg04640250	-0.853682891661531	0.0881051066487258
cg24682723	0.147633937675931	0.4395137880433377
cg06493994	0.732023085049141	0.1656333755372618
cg07920503	0.613007117381639	0.0936796576752019
cg14782678	-0.0835065286136953	0.4517798191328387
cg01233571	-0.0595314400235772	0.7074731111808966
cg01302240	0.299973020218759	0.7834382023505669
cg17415650	-0.0868167232830235	0.6481087929914794
cg27038676	-0.145381730417743	0.4912299660887726
cg27166177	-1.84656271725602	0.4977769988845957
cg03539717	0.827184142230765	0.4609986300270194
cg18766900	0.099338361706509	0.6950472533845676
cg23406136	-0.0097553568474316	0.4030450933385661
cg16060330	0.753273884387303	0.7824581624528479
cg19916364	0.14723555347374	0.2067908007090614
cg17190891	0.64413307562779	0.4819356841866992
cg10671830	-0.007989894864876	0.1893833196000801
cg18704979	0.0270574482317928	0.6399723306462174
cg07125256	-1.06628297187205	0.7422631776580374
cg25410668	3.91973724308236	0.4353993434221722
cg22851200	0.914395734024172	0.5350170929349646
cg01844642	1.76011009177199	0.3793822288319595
cg03994651	0.622313090827531	0.5957095519949839
cg25256723	-1.4045464847882	0.6472282302710327
cg20099806	1.07613798485054	0.3717416234161038
cg17071446	0.61400372537897	0.0894758757632637
cg00625653	-0.163194732914856	0.0856802173886898
cg14499385	-0.121109379919777	0.2154167195461123
cg15174248	-1.26766316447443	0.3887904056517012
cg08197797	-3.56154685167305	0.0961651961681759
cg00486113	-0.876664981357241	0.3080640002251479
cg08460812	0.0010200307226786	0.434297186334095
cg27168858	0.0300672630303291	0.7088846121672916
cg14790600	0.348071585650851	0.4585234163667446
cg26805749	0.624681275525614	0.1201657402261556
cg21166964	0.0006962901135513	0.1487676547919075
cg19434937	-0.386399007814853	0.6702333820943529
cg10050397	-0.0238191966492745	0.6569749244128393
cg08038054	-1.37817596523446	0.3480856415580781
cg24619618	0.215833820752775	0.5783527389709296
cg22575261	-0.475310623931999	0.1214414789755538
cg24871743	0.0346865241931407	0.6396548551850232
cg14992253	0.0749774804305832	0.1384944452512281
cg15013617	-0.459196422976811	0.2630518164333866
cg21756476	0.723079510715729	0.4360022708292329
cg02533423	0.316415217581744	0.1402860181232152
cg26513192	0.017105383356058	0.0866432053435239
cg04332373	-1.065996308558	0.1726310558747265
cg08337633	-0.0015155908408405	0.0669567049490652
cg26133399	-1.36514795939745	0.1166976440451623
cg04561237	-1.44935460602733	0.1054370741699207
cg05342634	0.585600211163945	0.1276255687451322
cg08122652	0.061213231991623	0.6757916805564422
cg08090640	-0.512441636363144	0.3821357087249222
cg01635555	-1.6434274844667	0.7417780574577835
cg10851168	1.89327068509926	0.6281064579686723
cg07204479	0.44112934371693	0.5975217138265068
cg07320140	-0.199766428458797	0.3308715749240542
cg02302670	1.12987610328649	0.6638753478442377
cg12968224	0.172188209834808	0.662224050317628
cg24718722	-0.584736887342154	0.4580198568232353
cg14188401	-0.765110382119403	0.5725051422909673
cg09019635	0.757540339700054	0.7171126630952238
cg09275869	0.137533220532509	0.0920274006257522
cg20426710	-0.340798043643245	0.2631182118526272
cg07082267	-4.70057051126122	0.35073701578845
cg18358723	0.259597008424321	0.1694131865615432
cg25744552	1.7941104524011	0.3284536287446953
cg19470159	1.9432681256754	0.0710373945405759
cg02356435	0.578326773863975	0.572260887984535
cg04907244	0.236551113592286	0.1441596378570333
cg12298872	-0.006349144134937	0.5592229134650192
cg14862806	0.0179252247496832	0.2565401517556688
cg05207048	1.76759834873118	0.1212475983177985
cg01789150	1.13334448793841	0.0828977262419363
cg13077784	0.958950815069116	0.3999796471605299
cg16146033	-2.79473638240716	0.0907770558221976
cg03517776	0.374510391652818	0.0530349699736451
cg20032370	0.217359712495317	0.1504490370717293
cg13125072	0.102196402013382	0.6512169379602072
cg01528542	-2.57761067746054	0.5160969280236531
cg11124652	0.170997762942632	0.560835350943295
cg21393124	1.10158514746907	0.56736189944787
cg05211868	-0.197298636461163	0.3096132735851175
cg00793186	3.97290918763023	0.2295778011433284
cg02754470	0.632680163631731	0.722188999034162
cg06648759	3.02742137247129	0.4448851933370465
cg20665157	0.469333411071546	0.4525292951208193
cg15059474	0.606185538477896	0.47946055700765
cg07571951	-5.85255335558989	0.3844887157516288
cg24678137	-1.21682386540582	0.1035723745955651
cg14849578	-0.651436542811486	0.5497912326751543
cg25693132	0.0367444485891056	0.3879978328674522
cg19755459	0.0028972348249569	0.7085614582143495
cg11336887	-0.414211119875892	0.4254034409792545
cg03745604	0.129249349109584	0.107434912575685
cg06031268	-0.252344339779204	0.5999080584058937
cg01622416	0.0918379840577356	0.5376728672419734
cg05483184	-0.0318943430778458	0.0763568290980631
cg12516954	-0.416626186560233	0.279668350308279
cg26467528	-0.0543128881478569	0.5016522571740782
cg05669497	0.892305389646104	0.2036031630298495
cg05569328	1.40416850223461	0.1777912278722695
cg24350475	-1.98793410739417	0.4473390991784537
cg05395210	-0.967188337695955	0.2141492527969041
cg03536711	0.350832721457581	0.2198577520297256
cg06930757	-1.37340091741464	0.3007629605945214
cg18456933	0.143393148708448	0.5279499882178974
cg13693328	0.607774417776213	0.2449820996462367
cg13103485	0.474620399028567	0.673601397093288
cg05308819	-1.09968855147662	0.45905336127088
cg23484392	1.76494143720193	0.4643770600710963
cg26343883	-0.234679447976364	0.2439412954956848
cg26483332	-2.98331388868801	0.1421161495929456
cg16541026	-1.00166551302694	0.2788957628252854
cg17440248	-0.496091636833351	0.6577074906445932
cg04551395	-0.241817706770558	0.674428459494099
cg04060571	0.316061414050495	0.2908961367950604
cg11029191	-0.855213417714468	0.4905633703883088
cg19760651	0.045841983172841	0.5244322023155877
cg18240463	-0.384188376347978	0.1518477282747186
cg17722435	0.697033445055672	0.52300953660262
cg02063488	0.651191712518943	0.4590632760252183
cg02478731	0.709706111000134	0.3758026023912906
cg22797169	0.383687070943247	0.566881812883932
cg10778288	1.06879695432729	0.0828980125906519
cg06571407	-0.885392888790299	0.0988311217335882
cg25749318	-0.358834614065433	0.0749293255093198
cg05509696	-0.123634423856109	0.7065238998972497
cg01820962	-1.90284961420586	0.6739045326119539
cg17892917	0.183253624756263	0.6081318914207617
cg01794929	0.492712259117087	0.7204897551961706
cg16219603	0.85536563738308	0.1714279069188599
cg02452500	0.516149100959762	0.223895281951289
cg06807117	0.577860700937879	0.0801235048175962
cg20930114	-1.19957840340338	0.139613505232081
cg23540819	0.498216643277994	0.5034816203159821
cg14162417	0.400848351523574	0.484626048062455
cg04567445	1.9044831345908	0.1695553751559239
cg27130665	-0.815831717956545	0.5065514007285201
cg26690592	1.83120982778395	0.1310004446580864
cg27338353	0.187566560522416	0.3190349181533582
cg15920975	0.299591254056584	0.2392518442211705
cg23900712	0.598939427486715	0.5324856032144144
cg12899747	-0.969918063276315	0.2430281097441398
cg13541527	0.196571392670549	0.3437390471891575
cg15384400	-0.686926452650226	0.1198544089640293
cg10163955	-0.208279626332677	0.5835928508591719
cg13619623	0.0171296773481012	0.6677010991072051
cg00753885	-1.81793881188166	0.6198191398846054
cg16464007	-0.268130165268261	0.6807114433790556
ch.20.1295406F	-3.01111525073457	0.0498926004706489
cg16395997	-0.365620764589292	0.5484176636438275
cg14494090	-1.34480526977209	0.2849538607795154
cg03399905	0.662620343958795	0.0924613510357848
cg04228709	-0.351384859557564	0.4748925520048954
cg06083669	0.833946275433261	0.253326661122921
cg07357683	-0.439620732779042	0.6300648003267153
cg12638731	0.259703493726347	0.1423586778365654
cg17850498	-0.119680962716747	0.7355760021506242
cg24481841	-1.25521796381295	0.5650795813714264
cg13730618	-0.834655036951657	0.3048030193778722
cg08099136	0.157805675198815	0.2825713721732892
cg22866426	-0.213515835658714	0.2933527857063714
cg21865845	-2.3933469517179	0.2827548712715896
cg04604946	-3.18527418367166	0.2825360795298202
cg10052840	-3.83504202580135	0.4639018648453401
cg04496791	-0.120086371699328	0.1678615037619997
cg15745401	0.236426871063674	0.6373523060598265
cg07894352	0.492174038411173	0.2060219591707989
cg21563471	-0.840735245357134	0.3714665843943002
cg22130008	-0.525434281747529	0.3329638154826999
cg14037218	-0.128724382431746	0.6381787216605616
cg01750611	-1.24095417463576	0.131016319187561
cg23174607	0.353249846021611	0.1580723225270409
cg00024494	-2.1951773943547	0.106921856139346
cg26861995	0.0008438132235619	0.4340574924520537
cg10686304	-0.886341575238754	0.2479292544488711
cg01663970	0.127644285174565	0.6063387621684148
cg09644065	-0.15644733217033	0.1878073418760668
cg19381811	-0.0955029058548358	0.1943823529451986
cg17474524	-0.111506637166355	0.1210293229192812
cg01141812	0.446117185091539	0.1745054103762794
cg07069844	-1.17923787355241	0.1283957381922967
cg05725804	0.260970731746258	0.0653959920710248
cg00956987	0.0503693718945743	0.3704088952364859
cg06707970	-0.945973683690288	0.1296129458795423
cg21911021	0.0324373852273874	0.1806294782798072
cg18183961	1.0816676236359	0.5383553630200938
cg06142740	-0.400590982293797	0.2103780009585393
cg22348673	-0.553793854590169	0.0873591844929467
cg15299997	-1.46582915286544	0.6437426660995956
cg16102040	0.0695290079359808	0.431613378954382
cg20324262	-1.20204209719618	0.2033790674558361
cg00902104	0.187736144050626	0.1172926559485051
cg12506930	0.055649155198374	0.1483535599441302
cg02426324	0.738759868687726	0.6259350223742
cg00590036	0.624175992801735	0.0910324388770229
cg24503796	1.27675849928603	0.1095469668293554
cg08118354	-0.121377453787973	0.4888777488121885
cg03123759	-0.451041727642438	0.6986556285220081
cg12776156	-4.00101206887958	0.2135095424786758
cg06005318	-2.12343154903328	0.2210752860659062
cg17706411	-0.552636654120729	0.2765835313757065
cg10554624	-0.240601442223859	0.5529454985977383
cg03538296	-0.155498098801428	0.7332026150938701
cg14526039	-2.50618168957027	0.7223299879946681
cg22299097	-0.0655885275124083	0.2246244263117228
cg21644856	-0.488602395151169	0.0993603573415476
cg02512920	0.207346573881653	0.2005809351246943
cg17489312	0.037002068173009	0.3758763421329667
cg25703784	-0.0495945002223484	0.6032619644207742
cg24687805	-0.635083271054256	0.1121453038820075
cg04709900	-2.30971562001417	0.1023205476461972
cg20960181	0.284317484754583	0.7319198780732752
cg04792813	-1.18909532339311	0.1635796767152562
cg02583484	-1.47287303669706	0.2585862906699823
cg21938436	-1.59298087068462	0.1469489079253325
cg14360917	-0.0749922711232905	0.4385972371231841
cg16604086	-0.64397047235088	0.2178805538185439
cg19928703	-0.389217898625903	0.7731590205881813
cg07547549	2.48864750728797	0.2962012083650927
cg06836406	0.527265830426681	0.3007550195128834
cg22449114	-0.183430109790114	0.2892459689946529
cg15136975	0.169212642308688	0.1962534609833232
cg20044410	1.46033195113701	0.1039077960969842
cg06978145	0.0091063856512235	0.5887161360496362
cg02596779	1.37395221872253	0.151014231750682
cg08305942	0.470637200979822	0.5704038733464707
cg07172334	0.152500881788782	0.4925840650966847
cg24563804	-1.30800231362676	0.1650832303552609
cg23363754	-0.523774837221617	0.2184371218200855
cg07850154	-1.30755414085662	0.3052195965787451
cg11549025	1.00886370320027	0.1951736196340909
cg08468401	-0.182665981921137	0.2362895257285597
cg15818008	0.0870756282766744	0.319323131879156
cg02871985	0.199037900877167	0.1592947104873607
cg08822715	-3.0235758804437	0.0846744984925726
cg13781414	0.86705394401839	0.6576210024470882
cg24864241	0.0330267447710625	0.2030222121881442
cg10278102	0.357986073459388	0.3212812387528876
cg01856384	0.344990394102673	0.516560083117053
cg22076941	-0.0057689651081692	0.4710109043628215
cg03607117	4.48493559462093	0.0801622463396988
cg07026636	0.023337451354492	0.2848316442287967
cg26763486	-0.0589833919153528	0.5439812818742147
cg23725986	-0.0286158204251227	0.2629024624472504
cg03430597	0.419474940775034	0.7275541868254726
cg17241310	0.241301813182159	0.2775769083519945
cg16665444	0.435821910307244	0.1707256912357919
cg07048044	0.819793435045974	0.2021201665901684
cg20388256	-1.15502568694389	0.3400705883818128
cg12432236	-0.537783088164506	0.1158714768881209
cg17200137	0.0047821504544196	0.6614707773654859
cg23600866	0.703614375868381	0.138989885990235
cg06057569	-1.23015800857438	0.347415112577489
cg22927302	-0.0657310432195713	0.5125082236332273
cg12535090	0.330990377649616	0.660057017099852
cg11787791	0.755414312351154	0.6784210166794604
cg07101980	-1.38990088179394	0.6222786565029369
cg11025604	-0.0461588634630679	0.4512368918475844
cg11830800	-0.341027484395682	0.4345879427539454
cg08736813	0.0264173931508047	0.4568463554843083
cg05568490	0.215394177087441	0.0878120410058838
cg14027333	0.899111921808505	0.1217338781105702
cg22039458	2.09922539602812	0.0907658173699158
cg00602326	1.10063101980343	0.6131395189227766
cg23858532	1.05049287309741	0.1330099194728211
cg24150153	0.594948286919104	0.143455452778632
cg02113429	1.11801238742263	0.1307643380480506
cg00119687	0.123495231042439	0.682465489744405
cg18556005	1.75256760324108	0.0643221128530252
cg23527621	0.123193295539448	0.333023005057467
cg06520296	-0.497660661445972	0.4534108253180741
cg19459791	0.102405004567531	0.6268026496807808
cg19697042	1.08675808971277	0.2490656880835472
cg07095347	-0.0392223233929025	0.2706311503259305
cg11207515	-0.360035280995955	0.3031315733190419
cg00948664	1.00955671504389	0.209607872710561
cg01839993	-0.0714092552505117	0.3049323522945812
cg05358170	-0.550807461104913	0.7442424758734216
cg04326337	-0.0185017387124547	0.6271710999900073
cg02943456	0.0429169083793758	0.5168862896754023
cg12554573	-1.30218164030312	0.577368520811879
cg19223119	0.0488057599006804	0.3683814042564171
cg03227128	-0.75031831900476	0.0822029674286857
cg01889025	0.0598374945550126	0.5531067258349404
cg26120958	-1.07415907480582	0.1445766637118455
cg03102841	0.162178209254208	0.4889555454085646
cg03047995	-0.0568153241845402	0.232336726723168
cg22112832	-1.70375135742747	0.321166093516848
cg02338840	0.0161685963795899	0.5613374582761106
cg13929658	-2.46386642797089	0.6746256531780912
cg13944685	-1.20769663588468	0.6731819038338035
cg08854834	-0.410337525452337	0.6093439172285791
cg16292768	0.57425351341027	0.5069780378999881
cg00442814	0.0160851516573187	0.0811042779504338
cg06806958	-0.123734951329882	0.107629463342981
cg03705319	-0.488738305371975	0.5887607531681746
cg00241664	-0.486300600965095	0.7232344885316196
cg19751789	-0.0254953521310451	0.0780852493891685
cg17861836	-0.626082900613502	0.2998644582251183
cg03984502	0.109067150977391	0.7566061043119054
cg17261675	0.0737141732691679	0.6617358613498441
cg18132076	-0.410762348354883	0.6461817767519716
cg22303418	0.30497192098165	0.262341079459069
cg14014799	0.0344902952371988	0.1470733228938351
cg16728846	-1.15946276353888	0.5809130816543844
cg12986700	-0.175037461748931	0.1688471537186887
cg23304156	-2.18915327032427	0.6284645722498712
cg26465611	-0.384585800348078	0.2171461766425334
cg13182599	-1.32528053808306	0.1895835468383532
cg08035323	0.210559713624312	0.2747065802256349
cg12286415	0.0103233576056759	0.1264577646168304
cg03770548	0.210155099430421	0.6888318490600591
cg16313343	-0.0490791031598595	0.1257133220787041
cg17328407	-0.239460830341997	0.594598156235699
cg23263226	0.262932162628213	0.1859404061088876
cg19351603	-0.130626026247652	0.5329301976702759
cg24868150	-0.346989186177934	0.377313876585147
cg08541518	0.0598072974296677	0.1522631006662729
cg12833118	1.03718101863302	0.64465060733334
cg24711649	-2.01330093498613	0.0793397853245937
cg18882407	0.579859575757631	0.1351947932956531
cg02328239	0.125577027224104	0.1855733091146519
cg18917643	0.253293150947211	0.6129090260709584
cg09748749	-1.22927446361874	0.3531989051364331
cg11879188	0.114431469610246	0.5845075817499246
cg20252022	0.0255915593918751	0.0725274254301424
cg21983151	-1.43915774223936	0.182085308660659
cg14286594	0.000574428457257	0.5473961184407375
cg01294327	-0.389179360424666	0.5048572735829421
cg11950754	0.0662448827474044	0.5598485890790202
cg00432659	-0.297639462995567	0.4551707592813111
cg04650238	0.382307986523675	0.6431222565906263
cg15548101	-0.966033504366209	0.1333194697683457
cg13612317	-1.28833774006737	0.4458302963487353
cg08148802	0.879656256212312	0.4121630151933298
cg17110586	2.26897537601546	0.2345347053759459
cg11746684	0.218905798360541	0.5928402274219154
cg14446942	1.4774408017745	0.1737338375567253
cg16548911	1.05381365914345	0.2574646690924256
cg21376004	1.0469522014023	0.6724107235944239
cg10166889	0.281519452566096	0.5825596116462575
cg08719712	0.195603958630236	0.1057507537442588
cg06237487	0.40678465502462	0.740863778321712
cg27565650	1.08857559748891	0.7333789201288744
cg02050426	0.0114303261009173	0.5931761983177142
cg24705158	0.448929074251533	0.5601094948238272
cg01366595	0.0779128123459772	0.0604239598788527
cg08280341	-0.147678227087505	0.6425586142516488
cg19583819	3.81036536990909	0.1428279274903528
cg20146909	0.0414731345275783	0.5911238327998654
cg19722847	-0.0842324676844846	0.1362357791094254
cg19910679	0.445837007462096	0.3582913500574766
cg22485810	0.687924449904066	0.1431638382874446
cg14932313	0.917269999342921	0.4759529351429363
cg09978353	-0.639325714431076	0.6729835628451561
cg21860825	1.09950494042209	0.5764135850383078
cg24536146	0.272440155773027	0.1569253560837338
cg16552271	-0.524962463137643	0.2921560541812468
cg05135521	-0.580413516615606	0.4482445747721253
cg11084334	0.379085097733897	0.5052174425530479
cg25678270	0.0860306960425747	0.4661317793318402
cg19715771	0.804906022217654	0.1205498932999306
cg11277126	-2.71109382390457	0.3480404681045737
cg19889780	-1.71764250402037	0.2753096572128405
cg27076223	-0.174876674760013	0.296396169685306
cg20018563	0.243210344827372	0.5688067219207532
cg20747380	0.0017739309854618	0.251998762613324
cg14170787	0.455886903025146	0.4944647247619828
cg06007201	-2.15443905909419	0.1008632065239384
cg04158018	-0.0059210815143176	0.2490578862672751
cg21940708	0.349286476848898	0.8255009679379345
cg20732160	0.543176431202744	0.6030588834112569
cg00835193	-0.0093378483508682	0.7376266177041384
cg15924285	0.0591276293821894	0.660166991356346
cg12100791	0.728837446324397	0.1860785533511565
cg15616915	-0.868998177317456	0.3515797988126342
cg10665379	0.489015988001585	0.1735783981749193
cg10126181	-0.269138873356981	0.1722415941245208
cg20222519	0.283474790773835	0.3267263762441827
cg08297393	-0.601430579974376	0.7569660160974881
cg26002437	0.571078646923675	0.8198926099758429
cg18933331	-1.77131324181954	0.3813132378793038
cg06231995	1.12913037707454	0.0906024142461443
