Variable	Coefficient
cg12018403	0.721322953886959
cg00924459	0.0626749320669547
cg14659930	0.10238136410771
cg02162605	0.677303338958128
cg01157004	0.0204413277371795
cg03311335	0.0504100053067852
cg00218103	-0.625256860810254
cg05522498	0.0656008323296975
cg05053979	0.0343805213209981
cg19761273	-0.892817970956228
cg13691961	-0.149079680900386
cg26921969	0.612098810894872
cg01832549	1.10031914546346
cg23256579	0.400031456979371
cg16932827	-2.19642847031474
cg09143195	-0.613074605155016
cg20588859	-0.487889211198689
cg12446246	-1.19987910681802
cg02841844	-1.8394161148716
cg11614536	-0.0882363820449529
cg15711508	-0.218516997374384
cg20592391	1.7566826932021
cg07658590	0.0631257096218153
cg24358781	0.316566438410239
cg02495310	-0.13902562077111
cg08586913	0.140811052408814
cg09864185	-0.185123317955915
cg09315264	1.86187389517467
cg14442408	-1.52867000164015
cg06846310	-0.386349834079769
cg22243000	-1.76231522182016
cg27367526	-0.311412627704662
cg23172853	0.316999226993105
ch.14.97331099F	1.66250994563274
cg11813441	-1.07344148991276
cg14094027	-1.01795121372111
cg11210160	-0.276620833531725
cg13385210	0.641420386283918
cg09438075	-0.383237676369279
cg09639964	0.763663277681812
cg13589463	0.115491045057854
cg07167185	-0.269643935482251
cg26311262	-0.0208255948684871
cg17643106	-0.753831891609657
cg11803859	0.0659347682464576
cg04445427	0.119463481834337
cg16904330	0.0981601767526507
cg01176694	-0.6052855144724
cg19498794	0.289497688910138
cg18673377	-1.09099774407346
cg04452203	0.348159467129216
cg09581049	-0.0244655727423249
cg16875235	0.357402367984214
cg13823169	-0.0720102072385214
cg13245228	-0.130522123307188
cg05532414	-0.795580330765198
cg26918305	0.0499041663829011
cg15801019	0.182245401077829
cg02814054	0.00848376873514831
cg16371032	0.0535559906273671
cg19378631	0.617531938965446
cg04477962	-0.511758350896165
cg11454936	0.50890709189112
cg13649056	1.11788759057556
cg25838150	-1.00718043273655
cg07708721	-0.896537736298137
cg02628680	0.420532808220024
cg06073351	1.53467133478859
cg24560920	0.169740056073689
cg14176088	-1.69778415348395
cg03559682	-1.08922601143787
cg05411199	-0.558110849254391
cg12578166	-4.13406833653975
cg12423733	0.0438534645482706
cg12362077	0.134912090195597
cg11059944	1.01495878136484
cg18234352	-0.14434632412863
cg17471062	0.702637438317992
cg21144928	0.0921802865577383
cg04926767	0.157538209651144
cg07440264	0.018256960793145
cg10184289	-0.0692947798020298
cg26673195	-0.0239631448407912
cg21809447	2.70113474120955
cg24540678	-1.87398915570356
cg06672696	0.639552532112587
cg01428071	0.538377510898878
cg05858126	0.500280261881193
cg17878972	0.0138925148552101
cg10805721	0.00115931522163001
cg11189107	0.92934286735124
cg26955383	1.048911898382
cg00008629	-0.536340980940337
cg08965235	-2.02498804438448
cg17603132	-0.799126458461527
cg07430472	-0.539833395974195
cg08959230	0.000306886681937634
cg04955573	0.109511083527183
cg00771722	0.696995937176198
cg07783843	0.095179468943057
cg26572392	-0.00721941745509963
cg15209604	0.990769887638618
cg03555227	0.379591203746636
cg02832224	1.24689190110814
cg18974921	0.626658517126202
cg21225797	-0.0477429758687319
cg03508063	-1.29662920224087
cg00659931	0.223200719797536
cg27346545	-0.61315800362063
cg15467503	0.119474390492991
cg09012125	-0.0926726784421908
cg22040301	-1.12929165796411
cg14973055	0.89008503473407
cg02985445	0.131933637317872
cg26246127	-1.75744402111881
cg08739433	0.640388024764297
cg03007201	2.48138830555778
cg22073802	0.201441964632754
cg00638574	-0.23878485398708
cg01694939	-0.463987551857477
cg20897479	0.399381593845686
cg13632058	-0.733015488432253
cg04229059	-0.990103471149209
cg02774439	-0.669115622451279
cg27429313	-0.588359016237285
cg22576236	-0.569561929605612
cg21878650	0.324541485969083
cg25782440	-2.07695591440871
cg26980000	-0.528454068626943
cg26420795	-0.130745907515538
cg02328221	0.10910951650564
cg03079132	0.386872989498157
cg02932780	-0.224144625655159
cg09113483	0.392266053224276
cg06711259	-0.188647842599992
cg03957108	1.60479948791288
cg22594214	0.599738392180917
cg07068062	-2.14897628952011
cg06503286	0.48390628027141
cg02060682	0.24624146447065
cg00059225	1.05197604889237
cg15557036	0.384068922434235
cg11159604	-1.16435615969415
cg21116900	-0.104784402172074
cg19642877	-0.589782198025147
cg25033993	-0.485761138101502
cg01401641	0.0710690671714865
cg16373217	0.308299621348942
cg26111265	-0.112018150807595
cg00806461	-0.413839261146708
cg20872692	0.414775391378799
cg13719901	-1.06844498222578
cg27184903	-0.712238138148001
cg26817145	-0.936150807727814
cg22897715	-1.02280415100753
cg05216814	-0.533821746213391
cg11670060	1.59832591575221
cg03696346	-0.100043093433266
cg07080372	-1.08016340103425
cg20628376	-0.0858586343415659
cg02871659	0.503135209699667
cg12134570	-2.56008746530749
cg13641082	0.692866882262347
cg24453664	0.253913448369012
cg03826252	0.640915443819544
cg16708880	-0.102496060666123
cg15857661	0.187579029439532
cg17338821	2.32252053879982
cg02154074	0.628586775998828
cg02304353	0.261798822147538
cg10924077	-3.92768366366686
cg13585029	0.329449453178587
cg18271914	0.024994640499488
cg03077453	0.13846480588255
cg26069719	0.00868959250337649
cg06784232	0.178717676587356
cg00551910	0.0158693621491673
cg06108383	-0.19149874044854
cg18052274	0.220080833385717
cg25771615	-0.150480389468993
cg09174555	0.952450052721516
cg09889350	0.16426602536465
cg03234186	0.722999758598449
cg18473335	0.116495557911293
cg24628744	0.564015817261042
cg24142894	0.631810005136348
cg06874016	-0.537267818648557
cg12898019	0.110202091089941
cg15159987	0.54317183866604
cg05176991	2.74647155752291
cg11342234	1.27889398646551
cg22820364	-0.926198548254256
cg02304156	0.777326097142347
cg05830220	-0.0592092239611252
cg05238069	-1.09811405543735
cg27320127	0.854087717069133
cg17789713	0.538203364257935
cg16181396	1.55506275297129
cg05884870	0.273085879080406
cg02228185	-0.553978412783875
cg06223120	-0.372617917790396
cg00771084	0.112260773005975
cg23500537	4.34829119158296
cg21579239	0.489795511893314
cg08271909	0.112092614188596
cg04384914	1.09958645104114
cg00747849	-0.210140551364102
cg26158023	-1.50965236564049
cg17531288	-0.212791200796047
cg10202113	0.617503429693368
cg06413842	0.105810944752717
cg21611682	0.51976204718287
cg23448998	-0.263903865284901
cg14597067	0.00348270131482361
cg19240857	0.0619893572562913
cg06080300	-0.905740187667918
cg26588812	-2.30172653488471
cg12053291	-0.333077953587124
cg22446998	0.00369036044418261
cg25418484	-0.731420279208417
cg23324537	-1.77492389586895
cg09454892	-0.937499979868126
cg24263283	0.752625979980997
cg14716095	-0.0474026044216162
cg21777166	0.944437159956927
cg04078896	-0.262223313097842
cg21167135	0.0350229122864261
cg27584448	-1.24731191063564
cg02318784	-1.6278425067262
cg11340260	0.265402920499649
cg09349128	2.76142836089061
cg27443567	-1.2306013466908
cg25291653	-0.212607748665319
cg21683390	-0.0580384658576869
cg04179940	-0.931973327674032
cg20119148	0.0716081368256639
cg11489251	-0.0257357402425797
cg05530294	-0.228240036793574
cg06639320	2.39756565340738
cg00911776	-0.483395795597595
cg07487572	-0.286089301189417
cg14608903	0.197453836502055
cg10012394	-1.38876844454464
cg02506767	0.663563221517951
cg10635122	0.35116457783161
cg10299976	-0.0343297463127239
cg05901196	-0.688385544402669
cg08936516	0.231779110961131
cg21041472	0.159197450081699
cg27537199	0.395995488151863
cg25478614	2.80597203837368
cg18235690	-0.247567891533245
cg10002915	-0.222172377903037
cg02824029	0.910647707540715
cg16008966	-2.42999112311298
cg22375663	-0.0703896584260956
cg01760189	0.403540284913087
cg02018902	1.66732433145753
cg07063068	-1.37234121108717
cg00740914	-0.469973394105076
cg26129769	0.129533781380193
cg21862529	-0.0500378633613757
cg14676592	1.60404957515345
cg05934592	-1.84825296669103
cg26799250	0.156588462505454
cg27385193	0.00616514483972637
cg12490835	0.337928211891945
cg04199609	-1.29016656782815
cg18080903	-8.14156689883379
cg12965421	0.41659034476299
cg06832406	-0.983471892303184
cg12079303	-0.359741374679307
cg03032798	1.22590657370717
cg03935116	-3.09960085092237
cg19656486	-0.00912677327626424
cg23395310	-0.372646830668793
cg00513984	-0.47761711164608
cg24430580	0.42222421518986
cg22162281	3.26315029737468
cg11660018	0.25222260019779
cg08951638	0.801667944414721
cg01435109	-0.349785406230708
cg15519474	-1.59708302859857
cg20212624	0.450482123175903
cg23448486	2.21210754462096
cg18317005	-0.254792640956715
cg12680719	-0.187381182266228
cg17372101	-0.89859119849918
cg08097417	9.21019605953711
cg14646983	-0.0723502085932838
cg02548777	-0.00297397247340933
cg26469387	2.71778597578675
cg00378158	0.245024930624062
cg11084718	-0.714145595452334
cg25680628	0.392926862916862
cg04436528	-1.20515429021656
cg10118456	0.113002259210087
cg25383593	-0.193669804958016
cg15789106	-0.0980371525820772
cg14107488	-0.0965659925695328
cg11693709	-0.767805655094839
cg25809905	-0.573554251842665
cg27640528	-1.79404801064077
cg09137533	0.399317847867661
cg16875057	-0.570786747195162
cg17940013	-0.94135674298853
cg19996355	-0.153305319950316
cg21899500	1.02736513072564
cg18261491	-0.417682914808696
cg08553327	-0.575419566187007
cg01757168	0.0666380135828881
cg22579114	-0.315823091163144
cg10059056	-0.760644750346207
cg24733384	-0.478482863182254
cg01502244	-1.14539886496917
cg12655542	-0.821522284144135
cg26152923	-1.70253302654959
cg00504285	0.00457312410531075
cg18545695	0.588438831849652
cg06832677	-1.48917794244744
cg08461772	-0.662247359602316
cg14966782	-0.0437610216317884
cg05764628	-0.477906711472361
cg14336501	-0.141018576263852
cg11638399	-1.34479625491863
cg03938043	0.245036116192449
cg06368093	-0.169859438220278
cg14901243	0.781242523780753
cg10690747	-0.179113412869793
cg06810647	1.89977774830423
cg27095592	-0.423406826350335
cg10625705	6.47434559002855
cg00688820	0.0976726007555315
cg15001747	0.19718168465326
cg01486146	1.16553982614448
cg04990190	-0.791868017482683
cg15711521	-3.08941230699356
cg09929187	-2.08686499913679
cg00426498	-0.823183632552803
cg16609872	0.344355960987352
cg04749507	-2.36445128136277
cg21100328	-0.420605057808538
cg14039301	-1.46851664407416
cg06507987	0.00141899508997428
cg08441138	0.153298778666824
cg18689332	-0.00363217723142478
cg23950157	-0.220386139215226
cg26707709	-0.547911895848268
cg25909396	-0.533040404669814
cg25508319	1.9220702227342
cg05339605	-0.373673484756743
cg08043998	1.73175563597669
cg12402251	1.0895602927035
cg14514237	-1.63389619811506
cg16686396	-0.631958926120995
cg03443986	-0.234935287842965
cg22747380	0.255992056510081
cg27543230	-0.133074126422655
cg15052335	-0.0144272793392482
cg12706425	-0.726542132296935
cg21491609	0.0020209079240385
cg17485681_2	1.43657313265485
cg01235820_2	0.208297002404049
cg04945331_2	-0.986569910867198
cg24334174_2	0.0278243417480979
cg14439622_2	0.283235073120425
cg14781189_2	-0.0477912720142862
cg16767506_2	0.227273244744194
cg05345823_2	0.374895765677298
cg18780412_2	-17.7006390297856
cg26290632_2	3.09307667422146
cg02723533_2	0.603464595609512
cg04101060_2	-0.00169053417276939
cg19628934_2	-0.566783891315394
cg04612444_2	-0.641375492792476
cg20779964_2	-1.23575802268413
cg04894619_2	-11.1675129403268
cg06424065_2	-0.232699999037445
cg20661138_2	-0.0875457781358382
cg26549330_2	2.07348878121346
cg26746573_2	0.10785975644565
cg23715749_2	0.76813350649786
cg03625109_2	-0.193115008112475
cg21650243_2	1.26320950902692
cg20004827_2	0.0984983829275158
cg14288049_2	0.0737057432002622
cg20364512_2	0.265206377469761
cg22925751_2	0.408817126062506
cg19403534_2	-0.871394100696392
cg18488855_2	0.608013688871791
cg10436410_2	0.000119317304829469
cg23913963_2	0.534094577043959
cg12523526_2	-0.533978293346146
cg15338967_2	0.0728377053200912
cg12457773_2	-1.73543304026749
cg22719623_2	-1.41772133971877
cg15757853_2	0.142005387376992
cg24818566_2	-0.000916939744119458
cg18935453_2	0.776694914394318
cg21865845_2	-2.2913654705336
cg09152089_2	0.0306588875216854
cg16990168_2	-0.884210114723256
cg02457328_2	-3.64258134665376
cg22660299_2	0.160658315849631
cg17152981_2	-4.43773236234638
cg08405119_2	-0.0357781151692555
cg27519828_2	-0.406543538491139
cg18384588_2	0.00545919699759003
cg25486757_2	-2.05715062506896
cg20625138_2	0.0194280574639296
cg10943359_2	-1.29029328324358
cg00908571_2	0.77572552925715
cg01358444_2	0.0944176927441769
cg14456683_2	-0.509569942874375
cg04792712_2	-0.232451396901034
cg17790928_2	-0.730696992311546
cg18689332_2	-0.199274530319427
